# Rpp, Rff, Rpf_unl, Rfp_unl, Rff_bh_p, Rap, Rao, Rpa, Roa
2.981227440114740756e+20 1.028732468076100349e+08 -3.105303462240300000e+13 -3.058965107515050000e+13 1.026919285949355960e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.981578927550769398e+20 1.028657045455102921e+08 -3.119034079239950000e+13 -3.072693490322000000e+13 1.026770891146660596e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.981938162792293990e+20 1.028581710852704048e+08 -3.132750706550500000e+13 -3.086407843980200000e+13 1.026621228880392164e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.982305255929969377e+20 1.028506481613783836e+08 -3.146452737429375000e+13 -3.100107564863550000e+13 1.026470324056454450e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.982680312389073633e+20 1.028431374489164352e+08 -3.160139592783350000e+13 -3.113792076929850000e+13 1.026318201036919653e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.983063435589441290e+20 1.028356406217894554e+08 -3.173810691580500000e+13 -3.127460802302250000e+13 1.026164884373896122e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.983454723963155907e+20 1.028281592897987366e+08 -3.187465486847625000e+13 -3.141113197110300000e+13 1.026010398004148901e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.983854272745318646e+20 1.028206950451025963e+08 -3.201103429251025000e+13 -3.154748715210775000e+13 1.025854765852470398e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.984262173301365801e+20 1.028132494294586182e+08 -3.214724003731500000e+13 -3.168366844690025000e+13 1.025698011368487477e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.984678513989134582e+20 1.028058239686369896e+08 -3.228326692817225000e+13 -3.181967071285250000e+13 1.025540157997290790e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.985103378288067215e+20 1.027984201241631508e+08 -3.241911016962350000e+13 -3.195548918627050000e+13 1.025381228529812545e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.985536846643719045e+20 1.027910393405346870e+08 -3.255476491456450000e+13 -3.209111905234975000e+13 1.025221245726806819e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.985978994884041769e+20 1.027836830000491142e+08 -3.269022665997700000e+13 -3.222655584000675000e+13 1.025060231700619161e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.986429896470822912e+20 1.027763524763503075e+08 -3.282549089760050000e+13 -3.236179507341225000e+13 1.024898208618354946e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.986889619544337285e+20 1.027690490705265999e+08 -3.296055348103550000e+13 -3.249683263814775000e+13 1.024735197859271020e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.987358228751140782e+20 1.027617740595684052e+08 -3.309541027734200000e+13 -3.263166443380850000e+13 1.024571220661649555e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.987835785158129091e+20 1.027545286694536209e+08 -3.323005747060150000e+13 -3.276628667645150000e+13 1.024406297711450905e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.988322346567792067e+20 1.027473141047391891e+08 -3.336449124337900000e+13 -3.290069558112700000e+13 1.024240449572003931e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.988817965089208402e+20 1.027401314899296761e+08 -3.349870821817600000e+13 -3.303488780232500000e+13 1.024073695892013460e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.989322691686569083e+20 1.027329819551134109e+08 -3.363270487167200000e+13 -3.316885984902500000e+13 1.023906056505293101e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.989836572171090002e+20 1.027258665566773415e+08 -3.376647809013325000e+13 -3.330260863934650000e+13 1.023737550388629586e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.990359648658742313e+20 1.027187863221402168e+08 -3.390002483331575000e+13 -3.343613116527475000e+13 1.023568196280395985e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.990891960296884142e+20 1.027117422329168320e+08 -3.403334229707125000e+13 -3.356942465423850000e+13 1.023398012374093682e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.991433542243104850e+20 1.027047352371916771e+08 -3.416642772364550000e+13 -3.370248638048100000e+13 1.023227016559210420e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.991984425576158986e+20 1.026977662210164070e+08 -3.429927871287450000e+13 -3.383531397513525000e+13 1.023055225971314907e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.992544637747042714e+20 1.026908360413165092e+08 -3.443189291826250000e+13 -3.396790512345550000e+13 1.022882657476773858e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.993114202525149430e+20 1.026839454971981049e+08 -3.456426824621850000e+13 -3.410025776281900000e+13 1.022709327222158760e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.993693138678919987e+20 1.026770953391194344e+08 -3.469640281109425000e+13 -3.423237003896625000e+13 1.022535250835366547e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.994281462153252700e+20 1.026702862703800201e+08 -3.482829487619125000e+13 -3.436424024575850000e+13 1.022360443334661722e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.994879183912991457e+20 1.026635189450073242e+08 -3.495994287451825000e+13 -3.449586684724425000e+13 1.022184919197284728e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.995486311835815117e+20 1.026567939650707245e+08 -3.509134550745475000e+13 -3.462724857493100000e+13 1.022008692215673178e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.996102848637933978e+20 1.026501118801169395e+08 -3.522250161911425000e+13 -3.475838430350425000e+13 1.021831775586065054e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.996728793930945004e+20 1.026434731864075661e+08 -3.535341023880150000e+13 -3.488927309195925000e+13 1.021654181785840541e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.997364141976012718e+20 1.026368783240952492e+08 -3.548407065573650000e+13 -3.501991425958150000e+13 1.021475922636971325e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.998008884649640591e+20 1.026303276885075569e+08 -3.561448231160950000e+13 -3.515030727719875000e+13 1.021297009329542816e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.998663007593960571e+20 1.026238216062712669e+08 -3.574464487327850000e+13 -3.528045184124350000e+13 1.021117452226970643e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.999326494423682908e+20 1.026173603627805710e+08 -3.587455819823550000e+13 -3.541034783786050000e+13 1.020937261088328958e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.999999323424811909e+20 1.026109441857390404e+08 -3.600422230686225000e+13 -3.553999531629550000e+13 1.020756444967759848e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000681470421263974e+20 1.026045732549901009e+08 -3.613363748374375000e+13 -3.566939458932200000e+13 1.020575012216526717e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.001372904771289088e+20 1.025982476761469841e+08 -3.626280414712475000e+13 -3.579854610343725000e+13 1.020392970260329098e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.002073596076742410e+20 1.025919675426750183e+08 -3.639172292922500000e+13 -3.592745051839275000e+13 1.020210326251091957e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.002783507664401859e+20 1.025857328755807877e+08 -3.652039454904775000e+13 -3.605610858079700000e+13 1.020027086424526572e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.003502601587591741e+20 1.025795436620249748e+08 -3.664882003874500000e+13 -3.618452134975400000e+13 1.019843256458759010e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.004230834274288271e+20 1.025733998247218132e+08 -3.677700052541975000e+13 -3.631268997933650000e+13 1.019658841201846600e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.004968160471275274e+20 1.025673012455835342e+08 -3.690493740062200000e+13 -3.644061588745850000e+13 1.019473844843890816e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.005714530969940132e+20 1.025612477645053864e+08 -3.703263211736300000e+13 -3.656830055325650000e+13 1.019288271013915986e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.006469893259368858e+20 1.025552391571693420e+08 -3.716008643779800000e+13 -3.669574576458650000e+13 1.019102122374962270e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.007234189585715036e+20 1.025492751382584572e+08 -3.728730222736625000e+13 -3.682295341240250000e+13 1.018915400777069926e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.008007360181415444e+20 1.025433553751897812e+08 -3.741428165678725000e+13 -3.694992569238900000e+13 1.018728107301758677e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.008789339606876160e+20 1.025374794671001434e+08 -3.754102691452850000e+13 -3.707666481781350000e+13 1.018540242113197148e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.009580060125220045e+20 1.025316469612812996e+08 -3.766754062692350000e+13 -3.720317343922500000e+13 1.018351804532614350e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.010379448049194762e+20 1.025258573313717842e+08 -3.779382539918350000e+13 -3.732945418587400000e+13 1.018162792882675678e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.011187428729238323e+20 1.025201100167274475e+08 -3.791988421697187500e+13 -3.745551006681875000e+13 1.017973204852063358e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.012003921362776228e+20 1.025144043795447350e+08 -3.804572008498500000e+13 -3.758134411003700000e+13 1.017783037072669268e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.012828844114061558e+20 1.025087397451696396e+08 -3.817133634455625000e+13 -3.770695967955300000e+13 1.017592285497973114e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.013662110240022200e+20 1.025031153786587715e+08 -3.829673630452437500e+13 -3.783236010676912500e+13 1.017400945227923989e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.014503632085786296e+20 1.024975305090813637e+08 -3.842192368572375000e+13 -3.795754913433550000e+13 1.017209010683654100e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.015353316930538701e+20 1.024919843017306328e+08 -3.854690215165500000e+13 -3.808253044748375000e+13 1.017016475378951132e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.016211070560575160e+20 1.024864758767433167e+08 -3.867167574455875000e+13 -3.820730810968087500e+13 1.016823332019263506e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.017076795135313838e+20 1.024810043101506233e+08 -3.879624846625700000e+13 -3.833188614349825000e+13 1.016629572645921558e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.017950389689689047e+20 1.024755686084990501e+08 -3.892062471450650000e+13 -3.845626896721450000e+13 1.016435188166851550e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.018831749635280732e+20 1.024701677336649895e+08 -3.904480888006162500e+13 -3.858046099162062500e+13 1.016240168807568252e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.019720768552708342e+20 1.024648005951318741e+08 -3.916880566579475000e+13 -3.870446693909512500e+13 1.016044503870284855e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.020617335174332416e+20 1.024594660393581390e+08 -3.929261984338225000e+13 -3.882829160062962500e+13 1.015848181727355719e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.021521336120545116e+20 1.024541628556342125e+08 -3.941625649250000000e+13 -3.895194007469900000e+13 1.015651189752092063e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.022432654062811873e+20 1.024488897816882133e+08 -3.953972070541537500e+13 -3.907541747204687500e+13 1.015453514528749734e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.023351169483486003e+20 1.024436454961719513e+08 -3.966301793736450000e+13 -3.919872926584750000e+13 1.015255141605279595e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.024276759968890225e+20 1.024384286404461861e+08 -3.978615357617900000e+13 -3.932188086154612500e+13 1.015056055918932706e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.025209300879251866e+20 1.024332377951951027e+08 -3.990913343097125000e+13 -3.944487808539687500e+13 1.014856241339861751e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.026148663143914537e+20 1.024280714810409546e+08 -4.003196322841912500e+13 -3.956772668109625000e+13 1.014655680819897354e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.027094718245702205e+20 1.024229281967897415e+08 -4.015464902203625000e+13 -3.969043271826912500e+13 1.014454356745745391e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.028047332665731318e+20 1.024178063721723557e+08 -4.027719690011750000e+13 -3.981300230142137500e+13 1.014252250460322052e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.029006371959403971e+20 1.024127043930029869e+08 -4.039961323217625000e+13 -3.993544181553225000e+13 1.014049342440679073e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.029971698412892979e+20 1.024076206001977921e+08 -4.052190437961137500e+13 -4.005775763737025000e+13 1.013845612432194501e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.030943172287445074e+20 1.024025532737746239e+08 -4.064407704941925000e+13 -4.017995648853937500e+13 1.013641039080984741e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.031920652017163305e+20 1.023975006692752838e+08 -4.076613786908950000e+13 -4.030204501116762500e+13 1.013435600565815121e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.032903993472004915e+20 1.023924609725184441e+08 -4.088809383474312500e+13 -4.042403021515362500e+13 1.013229273840557337e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.033893050129988977e+20 1.023874323356919289e+08 -4.100995188459150000e+13 -4.054591905252400000e+13 1.013022035265046805e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.034887673938370888e+20 1.023824128557577133e+08 -4.113171928230912500e+13 -4.066771880002225000e+13 1.012813860157377273e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.035887713714532516e+20 1.023774005844388008e+08 -4.125340329715175000e+13 -4.078943673986537500e+13 1.012604723081422150e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.036893017134868726e+20 1.023723935227508545e+08 -4.137501144242425000e+13 -4.091108039765400000e+13 1.012394597612314522e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.037903430559759073e+20 1.023673896530609131e+08 -4.149655123840725000e+13 -4.103265730580575000e+13 1.012183456921245009e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.038918797368722719e+20 1.023623868786506653e+08 -4.161803046605837500e+13 -4.115417525688575000e+13 1.011971272803806514e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.039938961160011776e+20 1.023573831061625481e+08 -4.173945685750637500e+13 -4.127564199430325000e+13 1.011758016944760084e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.040963763157189263e+20 1.023523761716828346e+08 -4.186083840501662500e+13 -4.139706552125537500e+13 1.011543659759885222e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.041993042934523494e+20 1.023473638862972260e+08 -4.198218311455712500e+13 -4.151845385420500000e+13 1.011328171170044690e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.043026639209701048e+20 1.023423440122275352e+08 -4.210349925005800000e+13 -4.163981526720925000e+13 1.011111520112776011e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.044064389148841083e+20 1.023373142874889374e+08 -4.222479499157625000e+13 -4.176115795003725000e+13 1.010893675039516985e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.045106129091124265e+20 1.023322724013037682e+08 -4.234607876872350000e+13 -4.188249034171350000e+13 1.010674603412682116e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.046151693802301030e+20 1.023272160177121162e+08 -4.246735900940575000e+13 -4.200382087911850000e+13 1.010454272193441838e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.047200916711281787e+20 1.023221427432060242e+08 -4.258864435524250000e+13 -4.212515821256175000e+13 1.010232647230338752e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.048253629656937267e+20 1.023170501590623856e+08 -4.270994350528825000e+13 -4.224651104937825000e+13 1.010009693864458203e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.049309664387625124e+20 1.023119358064908981e+08 -4.283126522608012500e+13 -4.236788816392950000e+13 1.009785376558699459e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.050368850373440963e+20 1.023067971908979416e+08 -4.295261840749375000e+13 -4.248929845368500000e+13 1.009559659120904058e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.051431016881947935e+20 1.023016317750616074e+08 -4.307401205591500000e+13 -4.261075093216875000e+13 1.009332504441027343e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.052495991988834796e+20 1.022964370019140244e+08 -4.319545518463250000e+13 -4.273225461958125000e+13 1.009103874970136732e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.053563605082712310e+20 1.022912102944974899e+08 -4.331695696053887500e+13 -4.285381868915737500e+13 1.008873732549518794e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.054633682726698353e+20 1.022859490303735733e+08 -4.343852650767075000e+13 -4.297545227110650000e+13 1.008642038230494708e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.055706055004274033e+20 1.022806506004724503e+08 -4.356017308756000000e+13 -4.309716463259425000e+13 1.008408752910468131e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.056780547091312148e+20 1.022753123185734749e+08 -4.368190597697100000e+13 -4.321896505589200000e+13 1.008173836257468909e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.057856988972717179e+20 1.022699315305891037e+08 -4.380373452049550000e+13 -4.334086289056775000e+13 1.007937248045832068e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.058935207400770109e+20 1.022645055306744576e+08 -4.392566806843000000e+13 -4.346286749158462500e+13 1.007698947170294374e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.060015030733362954e+20 1.022590315960731506e+08 -4.404771608689075000e+13 -4.358498832941162500e+13 1.007458891952154785e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.061096285295890924e+20 1.022535069702496529e+08 -4.416988801725125000e+13 -4.370723484942637500e+13 1.007217040080022663e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.062178799227691336e+20 1.022479288824887276e+08 -4.429219349055887500e+13 -4.382961668628912500e+13 1.006973348705379218e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.063262398569114501e+20 1.022422945267162323e+08 -4.441464197450762500e+13 -4.395214331096137500e+13 1.006727774325364381e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.064346911108151378e+20 1.022366010817465782e+08 -4.453724322359500000e+13 -4.407482448092912500e+13 1.006480272883065939e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.065432162644493599e+20 1.022308456921830177e+08 -4.466000678695275000e+13 -4.419766974784337500e+13 1.006230799683297276e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.066517981385919037e+20 1.022250254974184036e+08 -4.478294246269012500e+13 -4.432068891209200000e+13 1.005979309613624364e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.067604193669304812e+20 1.022191376041736603e+08 -4.490605986747487500e+13 -4.444389159217887500e+13 1.005725756945094913e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.068690628565218099e+20 1.022131791190171242e+08 -4.502936882969925000e+13 -4.456728761807587500e+13 1.005470095600981414e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.069777114087083213e+20 1.022071471280598640e+08 -4.515287899476000000e+13 -4.469088663633050000e+13 1.005212279061798751e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.070863481240991826e+20 1.022010387212872505e+08 -4.527660014190931250e+13 -4.481469842707600000e+13 1.004952260517743081e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.071949559017452339e+20 1.021948509533610344e+08 -4.540054194950437500e+13 -4.493873266919212500e+13 1.004689992507473677e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.073035181014227354e+20 1.021885809077830315e+08 -4.552471422012406250e+13 -4.506299916525637500e+13 1.004425427633903325e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.074120179196394209e+20 1.021822256387362480e+08 -4.564912650816531250e+13 -4.518750746966775000e+13 1.004158517935814857e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.075204388208267756e+20 1.021757821991496086e+08 -4.577378862678512500e+13 -4.531226739486693750e+13 1.003889215091724098e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.076287642593510031e+20 1.021692476366090775e+08 -4.589871013671606250e+13 -4.543728850093000000e+13 1.003617470558104515e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.077369780307241206e+20 1.021626190090327263e+08 -4.602390070312443750e+13 -4.556258045151806250e+13 1.003343235597552061e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.078450636480986481e+20 1.021558933260188103e+08 -4.614936996278225000e+13 -4.568815288221531250e+13 1.003066460641982555e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.079530052010807132e+20 1.021490676448249817e+08 -4.627512753425325000e+13 -4.581401540930275000e+13 1.002787096461845934e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.080607865274116342e+20 1.021421389789986610e+08 -4.640118289489606250e+13 -4.594017750830181250e+13 1.002505093065650016e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.081683918817780040e+20 1.021351043649153709e+08 -4.652754567171681250e+13 -4.606664880329400000e+13 1.002220400447623283e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.082758054001162322e+20 1.021279608161649704e+08 -4.665422522672675000e+13 -4.619343865373450000e+13 1.001932968141767681e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.083830116607045140e+20 1.021207053734335899e+08 -4.678123113134618750e+13 -4.632055662747875000e+13 1.001642745731886327e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.084899951132603843e+20 1.021133350533614159e+08 -4.690857262704668750e+13 -4.644801196278475000e+13 1.001349682325814962e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
